Timestamp,DRA0010_COATING_DIAMETER
="2022-11-29 10:59:59.324",5015.0
="2022-11-29 10:59:33.577",5014.0
="2022-11-29 10:59:07.590",5020.0
="2022-11-29 10:58:43.062",5026.0
="2022-11-29 10:58:18.295",5021.0
="2022-11-29 10:57:53.276",5025.0
="2022-11-29 10:57:28.258",5027.0
="2022-11-29 10:57:02.512",5024.0
="2022-11-29 10:56:37.495",5021.0
="2022-11-29 10:56:12.477",5028.0
="2022-11-29 10:55:47.458",5025.0
="2022-11-29 10:55:23.182",5024.0
="2022-11-29 10:54:58.653",5024.0
="2022-11-29 10:54:32.657",5025.0
="2022-11-29 10:54:07.639",5025.0
="2022-11-29 10:53:42.142",5029.0
="2022-11-29 10:53:17.615",5027.0
="2022-11-29 10:52:54.317",5030.0
="2022-11-29 10:52:29.790",5028.0
="2022-11-29 10:52:05.022",5033.0
="2022-11-29 10:51:39.545",5033.0
="2022-11-29 10:51:15.777",5032.0
="2022-11-29 10:50:51.269",5035.0
="2022-11-29 10:50:26.262",5036.0
="2022-11-29 10:49:59.784",5036.0
="2022-11-29 10:49:35.268",5037.0
="2022-11-29 10:49:10.739",5039.0
="2022-11-29 10:48:45.732",5038.0
="2022-11-29 10:48:21.944",5038.0
="2022-11-29 10:47:55.457",5039.0
="2022-11-29 10:47:30.929",5035.0
="2022-11-29 10:47:06.652",5034.0
="2022-11-29 10:46:41.404",5039.0
="2022-11-29 10:46:16.627",5031.0
="2022-11-29 10:45:51.131",5032.0
="2022-11-29 10:45:26.603",5035.0
="2022-11-29 10:45:02.824",5028.0
="2022-11-29 10:44:38.296",5037.0
="2022-11-29 10:44:13.279",5031.0
="2022-11-29 10:43:48.262",5027.0
="2022-11-29 10:43:22.766",5036.0
="2022-11-29 10:42:57.257",5027.0
="2022-11-29 10:42:32.240",5033.0
="2022-11-29 10:42:08.931",5033.0
="2022-11-29 10:41:43.915",5032.0
="2022-11-29 10:41:19.147",5027.0
="2022-11-29 10:40:54.621",5032.0
="2022-11-29 10:40:29.121",5032.0
="2022-11-29 10:40:05.085",5034.0
="2022-11-29 10:39:39.088",5035.0
="2022-11-29 10:39:15.300",5037.0
="2022-11-29 10:38:51.264",5032.0
="2022-11-29 10:38:27.965",5033.0
="2022-11-29 10:38:02.948",5030.0
="2022-11-29 10:37:37.440",5034.0
="2022-11-29 10:37:12.422",5031.0
="2022-11-29 10:36:47.404",5034.0
="2022-11-29 10:36:22.388",5027.0
="2022-11-29 10:35:57.860",5029.0
="2022-11-29 10:35:32.842",5024.0
="2022-11-29 10:35:09.055",5026.0
="2022-11-29 10:34:45.018",5022.0
="2022-11-29 10:34:20.009",5026.0
="2022-11-29 10:33:54.993",5024.0
="2022-11-29 10:33:29.975",5029.0
="2022-11-29 10:33:03.978",5028.0
="2022-11-29 10:32:38.471",5029.0
="2022-11-29 10:32:13.453",5021.0
="2022-11-29 10:31:48.435",5031.0
="2022-11-29 10:31:22.928",5028.0
="2022-11-29 10:30:56.940",5032.0
="2022-11-29 10:30:31.922",5025.0
="2022-11-29 10:30:07.406",5021.0
="2022-11-29 10:29:43.618",5030.0
="2022-11-29 10:29:18.591",5024.0
="2022-11-29 10:28:54.063",5023.0
="2022-11-29 10:28:29.796",5017.0
="2022-11-29 10:28:04.789",5021.0
="2022-11-29 10:27:39.771",5019.0
="2022-11-29 10:27:15.243",5019.0
="2022-11-29 10:26:49.245",5017.0
="2022-11-29 10:26:23.739",5016.0
="2022-11-29 10:25:58.721",5013.0
="2022-11-29 10:25:34.933",5015.0
="2022-11-29 10:25:09.426",5010.0
="2022-11-29 10:24:44.419",5004.0
="2022-11-29 10:24:19.400",5007.0
="2022-11-29 10:23:54.385",5008.0
="2022-11-29 10:23:29.367",5005.0
="2022-11-29 10:23:05.089",5004.0
="2022-11-29 10:22:40.561",5002.0
="2022-11-29 10:22:16.274",5000.0
="2022-11-29 10:21:51.256",5004.0
="2022-11-29 10:21:26.239",4997.0
="2022-11-29 10:21:00.242",4998.0
="2022-11-29 10:20:35.705",4997.0
="2022-11-29 10:20:11.427",4995.0
="2022-11-29 10:19:46.899",4991.0
="2022-11-29 10:19:22.372",4995.0
="2022-11-29 10:18:57.833",4989.0
="2022-11-29 10:18:33.307",4990.0
="2022-11-29 10:18:08.050",4986.0
="2022-11-29 10:17:43.022",4984.0
="2022-11-29 10:17:18.003",4985.0
="2022-11-29 10:16:53.467",4993.0
="2022-11-29 10:16:29.429",4986.0
="2022-11-29 10:16:03.432",4985.0
="2022-11-29 10:15:38.404",4992.0
="2022-11-29 10:15:14.627",4989.0
="2022-11-29 10:14:50.099",4990.0
="2022-11-29 10:14:24.580",4991.0
="2022-11-29 10:14:00.053",4990.0
="2022-11-29 10:13:35.037",4995.0
="2022-11-29 10:13:11.489",4989.0
="2022-11-29 10:12:46.231",4992.0
="2022-11-29 10:12:21.693",4999.0
="2022-11-29 10:11:56.676",4996.0
="2022-11-29 10:11:31.179",4998.0
="2022-11-29 10:11:07.393",5003.0
="2022-11-29 10:10:42.865",5000.0
="2022-11-29 10:10:18.336",5000.0
="2022-11-29 10:09:53.810",4999.0
="2022-11-29 10:09:28.541",4994.0
="2022-11-29 10:09:04.014",4995.0
="2022-11-29 10:08:39.977",4999.0
="2022-11-29 10:08:15.950",5000.0
="2022-11-29 10:07:49.201",5005.0
="2022-11-29 10:07:24.924",4999.0
="2022-11-29 10:07:00.158",5001.0
="2022-11-29 10:06:34.159",5000.0
="2022-11-29 10:06:07.903",5003.0
="2022-11-29 10:05:43.135",5004.0
="2022-11-29 10:05:18.608",5008.0
="2022-11-29 10:04:54.820",5008.0
="2022-11-29 10:04:30.282",5016.0
="2022-11-29 10:04:06.004",5011.0
="2022-11-29 10:03:40.008",5012.0
="2022-11-29 10:03:15.480",5006.0
="2022-11-29 10:02:51.683",4987.0
="2022-11-29 10:02:27.153",4987.0
="2022-11-29 10:02:01.648",4982.0
="2022-11-29 10:01:36.141",4986.0
="2022-11-29 10:01:12.102",4986.0
="2022-11-29 10:00:47.325",4992.0
="2022-11-29 10:00:23.547",4989.0
="2022-11-29 09:59:59.019",4992.0
="2022-11-29 09:59:34.251",4996.0
="2022-11-29 09:59:08.256",4997.0
="2022-11-29 09:58:42.767",4996.0
="2022-11-29 09:58:17.779",4997.0
="2022-11-29 09:57:53.262",4994.0
="2022-11-29 09:57:28.496",4991.0
="2022-11-29 09:57:02.017",4995.0
="2022-11-29 09:56:36.760",4997.0
="2022-11-29 09:56:12.474",5001.0
="2022-11-29 09:55:47.215",5000.0
="2022-11-29 09:55:20.738",5003.0
="2022-11-29 09:54:55.720",5010.0
="2022-11-29 09:54:30.703",5012.0
="2022-11-29 09:54:05.195",5015.0
="2022-11-29 09:53:40.179",5007.0
="2022-11-29 09:53:14.180",5010.0
="2022-11-29 09:52:49.654",5013.0
="2022-11-29 09:52:24.145",5005.0
="2022-11-29 09:51:59.128",5007.0
="2022-11-29 09:51:35.831",5009.0
="2022-11-29 09:51:11.303",5016.0
="2022-11-29 09:50:46.285",5015.0
="2022-11-29 09:50:22.499",5014.0
="2022-11-29 09:49:57.480",5013.0
="2022-11-29 09:49:32.952",5012.0
="2022-11-29 09:49:07.446",5005.0
="2022-11-29 09:48:42.429",5014.0
="2022-11-29 09:48:16.430",5015.0
="2022-11-29 09:47:50.925",5013.0
="2022-11-29 09:47:26.396",5010.0
="2022-11-29 09:47:01.869",5017.0
="2022-11-29 09:46:38.560",5018.0
="2022-11-29 09:46:14.522",5016.0
="2022-11-29 09:45:49.016",5013.0
="2022-11-29 09:45:24.008",5018.0
="2022-11-29 09:44:58.990",5017.0
="2022-11-29 09:44:33.973",5021.0
="2022-11-29 09:44:09.695",5018.0
="2022-11-29 09:43:44.679",5026.0
="2022-11-29 09:43:20.151",5023.0
="2022-11-29 09:42:56.114",5028.0
="2022-11-29 09:42:31.836",5024.0
="2022-11-29 09:42:06.818",5027.0
="2022-11-29 09:41:42.292",5020.0
="2022-11-29 09:41:16.783",5025.0
="2022-11-29 09:40:51.276",5028.0
="2022-11-29 09:40:26.258",5026.0
="2022-11-29 09:40:01.981",5029.0
="2022-11-29 09:39:37.703",5031.0
="2022-11-29 09:39:13.175",5033.0
="2022-11-29 09:38:49.879",5037.0
="2022-11-29 09:38:24.850",5032.0
="2022-11-29 09:37:59.834",5038.0
="2022-11-29 09:37:35.316",5032.0
="2022-11-29 09:37:09.319",5037.0
="2022-11-29 09:36:44.790",5032.0
="2022-11-29 09:36:19.293",5032.0
="2022-11-29 09:35:55.027",5034.0
="2022-11-29 09:35:30.509",5032.0
="2022-11-29 09:35:05.490",5029.0
="2022-11-29 09:34:39.983",5028.0
="2022-11-29 09:34:15.455",5025.0
="2022-11-29 09:33:50.188",5028.0
="2022-11-29 09:33:25.171",5028.0
="2022-11-29 09:33:00.154",5024.0
="2022-11-29 09:32:35.636",5027.0
="2022-11-29 09:32:10.129",5019.0
="2022-11-29 09:31:45.852",5011.0
="2022-11-29 09:31:21.324",5015.0
="2022-11-29 09:30:57.276",5012.0
="2022-11-29 09:30:32.248",5015.0
="2022-11-29 09:30:07.961",5017.0
="2022-11-29 09:28:50.998",5013.0
="2022-11-29 09:28:25.721",5008.0
="2022-11-29 09:28:00.703",5008.0
="2022-11-29 09:27:35.677",5010.0
="2022-11-29 09:27:10.169",5007.0
="2022-11-29 09:26:45.400",5005.0
="2022-11-29 09:26:21.364",5010.0
="2022-11-29 09:25:57.567",5010.0
="2022-11-29 09:25:33.028",5005.0
="2022-11-29 09:25:08.741",5004.0
="2022-11-29 09:24:43.724",5004.0
="2022-11-29 09:24:18.217",5003.0
="2022-11-29 09:23:51.968",5001.0
="2022-11-29 09:23:27.191",5002.0
="2022-11-29 09:23:02.163",5006.0
="2022-11-29 09:22:37.387",5005.0
="2022-11-29 09:22:11.878",5004.0
="2022-11-29 09:21:46.850",5009.0
="2022-11-29 09:21:22.323",5003.0
="2022-11-29 09:20:58.046",5002.0
="2022-11-29 09:20:33.520",5004.0
="2022-11-29 09:20:07.522",5007.0
="2022-11-29 09:19:42.984",5004.0
="2022-11-29 09:19:18.217",4997.0
="2022-11-29 09:18:55.149",4961.0
="2022-11-29 09:18:29.631",4960.0
="2022-11-29 09:18:04.615",4963.0
="2022-11-29 09:17:39.586",4962.0
="2022-11-29 09:17:14.069",4963.0
="2022-11-29 09:16:49.522",4964.0
="2022-11-29 09:16:24.005",4961.0
="2022-11-29 09:15:58.987",4963.0
="2022-11-29 09:15:35.439",4965.0
="2022-11-29 09:15:10.660",4964.0
="2022-11-29 09:13:53.948",4970.0
="2022-11-29 09:13:29.672",4972.0
="2022-11-29 09:13:04.644",4970.0
="2022-11-29 09:12:39.627",4977.0
="2022-11-29 09:12:14.599",4977.0
="2022-11-29 09:11:49.581",4981.0
="2022-11-29 09:11:24.564",4982.0
="2022-11-29 09:10:59.046",4982.0
="2022-11-29 09:10:33.539",4981.0
="2022-11-29 09:10:08.522",4977.0
="2022-11-29 09:09:43.254",4981.0
="2022-11-29 09:09:18.477",4985.0
="2022-11-29 09:08:53.700",4983.0
="2022-11-29 09:08:27.702",4989.0
="2022-11-29 09:08:03.934",4993.0
="2022-11-29 09:07:38.677",4991.0
="2022-11-29 09:07:14.890",4990.0
="2022-11-29 09:06:49.872",4996.0
="2022-11-29 09:06:25.335",4996.0
="2022-11-29 09:05:59.828",4992.0
="2022-11-29 09:05:34.320",4989.0
="2022-11-29 09:05:09.292",4993.0
="2022-11-29 09:04:44.525",5003.0
="2022-11-29 09:04:19.507",5001.0
="2022-11-29 09:03:55.470",4999.0
="2022-11-29 09:03:30.941",5002.0
="2022-11-29 09:03:06.415",5004.0
="2022-11-29 09:02:41.387",5006.0
="2022-11-29 09:02:17.109",5012.0
="2022-11-29 09:01:51.591",5006.0
="2022-11-29 09:01:27.555",5011.0
="2022-11-29 09:01:02.047",5004.0
="2022-11-29 09:00:37.771",5013.0
="2022-11-29 09:00:13.243",5013.0
="2022-11-29 08:59:48.224",5014.0
="2022-11-29 08:59:21.977",5014.0
="2022-11-29 08:58:56.949",5016.0
="2022-11-29 08:58:31.931",5010.0
="2022-11-29 08:58:05.924",5011.0
="2022-11-29 08:57:40.416",5014.0
="2022-11-29 08:57:14.659",5010.0
="2022-11-29 08:56:50.613",5015.0
="2022-11-29 08:56:25.104",5018.0
="2022-11-29 08:56:00.087",5014.0
="2022-11-29 08:55:34.080",5011.0
="2022-11-29 08:55:09.063",5013.0
="2022-11-29 08:54:43.556",5039.0
="2022-11-29 08:54:17.548",5039.0
="2022-11-29 08:53:53.020",5038.0
="2022-11-29 08:53:27.993",5038.0
="2022-11-29 08:53:01.996",5032.0
="2022-11-29 08:52:38.197",5031.0
="2022-11-29 08:52:13.670",5036.0
="2022-11-29 08:51:48.403",5039.0
="2022-11-29 08:51:22.895",5037.0
="2022-11-29 08:50:57.879",5033.0
="2022-11-29 08:50:32.851",5030.0
="2022-11-29 08:50:07.833",5040.0
="2022-11-29 08:49:42.317",5031.0
="2022-11-29 08:49:16.808",5031.0
="2022-11-29 08:48:51.790",5036.0
="2022-11-29 08:48:27.255",5036.0
="2022-11-29 08:48:02.727",5036.0
="2022-11-29 08:47:37.219",5038.0
="2022-11-29 08:47:11.710",5034.0
="2022-11-29 08:46:46.224",5029.0
="2022-11-29 08:46:20.727",5031.0
="2022-11-29 08:45:54.719",5024.0
="2022-11-29 08:45:30.191",5021.0
="2022-11-29 08:45:05.164",5028.0
="2022-11-29 08:44:41.377",5026.0
="2022-11-29 08:44:15.869",5022.0
="2022-11-29 08:43:51.332",5027.0
="2022-11-29 08:43:25.823",5017.0
="2022-11-29 08:43:00.317",5018.0
="2022-11-29 08:42:34.799",5012.0
="2022-11-29 08:42:10.272",5010.0
="2022-11-29 08:41:44.765",5013.0
="2022-11-29 08:41:19.727",5013.0
="2022-11-29 08:40:55.189",5011.0
="2022-11-29 08:40:29.912",5010.0
="2022-11-29 08:40:04.405",5009.0
="2022-11-29 08:39:39.376",5004.0
="2022-11-29 08:39:13.620",5005.0
="2022-11-29 08:38:47.622",5005.0
="2022-11-29 08:38:22.594",5005.0
="2022-11-29 08:37:57.577",4996.0
="2022-11-29 08:37:32.070",5000.0
="2022-11-29 08:37:06.552",4999.0
="2022-11-29 08:36:42.514",5000.0
="2022-11-29 08:36:18.230",4991.0
="2022-11-29 08:35:52.720",4997.0
="2022-11-29 08:35:26.472",5002.0
="2022-11-29 08:35:02.185",4997.0
="2022-11-29 08:34:38.148",4995.0
="2022-11-29 08:34:13.370",4996.0
="2022-11-29 08:33:46.873",4997.0
="2022-11-29 08:33:21.855",4995.0
="2022-11-29 08:32:57.328",4997.0
="2022-11-29 08:32:32.300",4997.0
="2022-11-29 08:32:07.283",5003.0
="2022-11-29 08:31:43.006",4999.0
="2022-11-29 08:31:18.468",5000.0
="2022-11-29 08:30:53.440",5002.0
="2022-11-29 08:30:27.924",5001.0
="2022-11-29 08:30:02.907",5000.0
="2022-11-29 08:29:37.878",4995.0
="2022-11-29 08:29:12.860",4998.0
="2022-11-29 08:28:48.324",5006.0
="2022-11-29 08:28:23.046",5003.0
="2022-11-29 08:27:57.527",5000.0
="2022-11-29 08:27:32.011",5005.0
="2022-11-29 08:27:06.253",5003.0
="2022-11-29 08:26:40.487",5006.0
="2022-11-29 08:26:16.428",5007.0
="2022-11-29 08:25:52.132",5007.0
="2022-11-29 08:25:27.104",5001.0
="2022-11-29 08:25:02.077",5003.0
="2022-11-29 08:24:36.059",5010.0
="2022-11-29 08:24:11.521",5006.0
="2022-11-29 08:23:46.003",5007.0
="2022-11-29 08:23:21.215",5005.0
="2022-11-29 08:22:56.189",5008.0
="2022-11-29 08:22:30.180",5010.0
="2022-11-29 08:22:05.885",5013.0
="2022-11-29 08:21:41.096",5013.0
="2022-11-29 08:21:16.070",5020.0
="2022-11-29 08:20:50.542",5016.0
="2022-11-29 08:20:25.274",5018.0
="2022-11-29 08:20:00.736",5022.0
="2022-11-29 08:19:35.959",5022.0
="2022-11-29 08:19:11.422",5026.0
="2022-11-29 08:18:46.394",5021.0
="2022-11-29 08:18:21.116",5022.0
="2022-11-29 08:17:56.091",5029.0
="2022-11-29 08:17:31.072",5032.0
="2022-11-29 08:17:06.064",5028.0
="2022-11-29 08:16:41.527",5037.0
="2022-11-29 08:16:16.261",5030.0
="2022-11-29 08:15:51.722",5032.0
="2022-11-29 08:15:26.684",5038.0
="2022-11-29 08:15:01.167",5033.0
="2022-11-29 08:14:36.140",5031.0
="2022-11-29 08:14:10.622",5036.0
="2022-11-29 08:13:45.594",5034.0
="2022-11-29 08:13:20.077",5034.0
="2022-11-29 08:12:55.301",5036.0
="2022-11-29 08:12:31.743",5030.0
="2022-11-29 08:12:07.204",5037.0
="2022-11-29 08:11:43.888",5038.0
="2022-11-29 08:11:18.369",5034.0
="2022-11-29 08:10:53.342",5035.0
="2022-11-29 08:10:28.314",5032.0
="2022-11-29 08:10:03.287",5031.0
="2022-11-29 08:09:38.259",5027.0
="2022-11-29 08:09:13.473",5032.0
="2022-11-29 08:08:48.444",5031.0
="2022-11-29 08:08:23.417",5032.0
="2022-11-29 08:07:58.389",5032.0
="2022-11-29 08:07:33.354",5023.0
="2022-11-29 08:07:07.346",5027.0
="2022-11-29 08:06:43.548",5017.0
="2022-11-29 08:06:18.269",5024.0
="2022-11-29 08:05:52.002",5038.0
="2022-11-29 08:05:27.945",5039.0
="2022-11-29 08:05:02.418",5039.0
="2022-11-29 08:04:37.391",5038.0
="2022-11-29 08:04:12.614",5040.0
="2022-11-29 08:03:47.575",5039.0
="2022-11-29 08:03:23.529",5039.0
="2022-11-29 08:02:57.520",5038.0
="2022-11-29 08:02:32.493",5039.0
="2022-11-29 08:02:08.435",5029.0
="2022-11-29 08:01:43.169",5031.0
="2022-11-29 08:01:18.130",5030.0
="2022-11-29 08:00:53.364",5025.0
="2022-11-29 08:00:28.815",5035.0
="2022-11-29 08:00:04.768",5028.0
="2022-11-29 07:59:39.250",5032.0
="2022-11-29 07:59:13.722",5026.0
="2022-11-29 07:58:48.696",5031.0
="2022-11-29 07:58:22.689",5022.0
="2022-11-29 07:57:57.171",5026.0
="2022-11-29 07:57:31.654",5020.0
="2022-11-29 07:57:06.618",5018.0
="2022-11-29 07:56:41.590",5018.0
="2022-11-29 07:56:17.041",5040.0
="2022-11-29 07:55:52.994",5040.0
="2022-11-29 07:55:28.456",5039.0
="2022-11-29 07:55:03.418",5039.0
="2022-11-29 07:54:38.391",5040.0
="2022-11-29 07:54:13.364",5039.0
="2022-11-29 07:53:48.567",5039.0
="2022-11-29 07:53:24.029",5038.0
="2022-11-29 07:52:58.991",5034.0
="2022-11-29 07:52:32.975",5033.0
="2022-11-29 07:52:07.947",5035.0
="2022-11-29 07:51:43.899",5028.0
="2022-11-29 07:51:19.352",5029.0
="2022-11-29 07:50:54.814",5027.0
="2022-11-29 07:50:29.287",5025.0
="2022-11-29 07:50:04.259",5012.0
="2022-11-29 07:49:38.732",5013.0
="2022-11-29 07:49:13.216",5014.0
="2022-11-29 07:48:47.686",5009.0
="2022-11-29 07:48:22.659",5009.0
="2022-11-29 07:47:59.342",5005.0
="2022-11-29 07:47:34.795",5010.0
="2022-11-29 07:47:09.766",5006.0
="2022-11-29 07:46:44.740",5008.0
="2022-11-29 07:46:19.712",5005.0
="2022-11-29 07:45:55.164",5014.0
="2022-11-29 07:45:30.386",5004.0
="2022-11-29 07:45:05.850",5006.0
="2022-11-29 07:44:40.822",5008.0
="2022-11-29 07:44:15.295",5007.0
="2022-11-29 07:43:50.757",5011.0
="2022-11-29 07:43:26.960",5016.0
="2022-11-29 07:43:01.932",5015.0
="2022-11-29 07:42:37.396",5013.0
="2022-11-29 07:42:12.858",5015.0
="2022-11-29 07:41:47.340",5010.0
="2022-11-29 07:41:21.812",5010.0
="2022-11-29 07:40:58.015",5007.0
="2022-11-29 07:40:32.987",5010.0
="2022-11-29 07:40:07.469",5013.0
="2022-11-29 07:39:41.212",5006.0
="2022-11-29 07:39:14.215",5009.0
="2022-11-29 07:38:48.698",5011.0
="2022-11-29 07:38:22.691",5018.0
="2022-11-29 07:37:58.404",5016.0
="2022-11-29 07:37:33.135",5018.0
="2022-11-29 07:37:08.349",4986.0
="2022-11-29 07:36:42.830",4992.0
="2022-11-29 07:36:19.033",4994.0
="2022-11-29 07:35:54.747",4987.0
="2022-11-29 07:35:30.457",4990.0
="2022-11-29 07:35:04.201",4995.0
="2022-11-29 07:34:39.422",4995.0
="2022-11-29 07:34:14.395",4994.0
="2022-11-29 07:33:48.878",4998.0
="2022-11-29 07:33:23.359",4999.0
="2022-11-29 07:32:59.063",4995.0
="2022-11-29 07:32:35.264",4991.0
="2022-11-29 07:32:09.758",4994.0
="2022-11-29 07:31:44.971",4999.0
="2022-11-29 07:31:19.462",4996.0
="2022-11-29 07:30:54.435",4998.0
="2022-11-29 07:30:29.417",4998.0
="2022-11-29 07:30:04.410",5000.0
="2022-11-29 07:29:39.403",4999.0
="2022-11-29 07:29:14.405",5001.0
="2022-11-29 07:28:49.667",4998.0
="2022-11-29 07:28:25.151",4996.0
="2022-11-29 07:28:00.143",4998.0
="2022-11-29 07:27:35.376",4998.0
="2022-11-29 07:27:09.377",5004.0
="2022-11-29 07:26:46.341",5004.0
="2022-11-29 07:26:20.843",4996.0
="2022-11-29 07:25:55.355",5002.0
="2022-11-29 07:25:32.068",4996.0
="2022-11-29 07:25:07.561",4998.0
="2022-11-29 07:24:43.042",4997.0
="2022-11-29 07:24:18.535",4997.0
="2022-11-29 07:23:53.039",5000.0
="2022-11-29 07:23:27.051",4995.0
="2022-11-29 07:23:03.264",4998.0
="2022-11-29 07:22:37.026",5000.0
="2022-11-29 07:22:12.018",5003.0
="2022-11-29 07:21:46.991",5001.0
="2022-11-29 07:21:21.483",5006.0
="2022-11-29 07:20:55.976",5000.0
="2022-11-29 07:20:29.978",5002.0
="2022-11-29 07:20:04.221",5007.0
="2022-11-29 07:19:38.214",5003.0
="2022-11-29 07:19:13.687",5007.0
="2022-11-29 07:18:49.899",5003.0
="2022-11-29 07:18:25.110",5003.0
="2022-11-29 07:18:00.094",5011.0
="2022-11-29 07:17:34.335",5006.0
="2022-11-29 07:17:09.799",5010.0
="2022-11-29 07:16:44.522",5010.0
="2022-11-29 07:16:18.033",5006.0
="2022-11-29 07:15:52.517",5009.0
="2022-11-29 07:15:27.489",5014.0
="2022-11-29 07:15:02.952",5012.0
="2022-11-29 07:14:37.193",5019.0
="2022-11-29 07:14:12.167",5014.0
="2022-11-29 07:13:46.649",5015.0
="2022-11-29 07:13:21.622",5019.0
="2022-11-29 07:12:56.595",5019.0
="2022-11-29 07:12:32.546",5022.0
="2022-11-29 07:12:07.280",5012.0
="2022-11-29 07:11:42.742",5026.0
="2022-11-29 07:11:17.715",5022.0
="2022-11-29 07:10:53.676",5024.0
="2022-11-29 07:10:29.149",5018.0
="2022-11-29 07:10:04.732",5024.0
="2022-11-29 07:09:38.963",5013.0
="2022-11-29 07:09:13.446",5023.0
="2022-11-29 07:08:47.939",5021.0
="2022-11-29 07:08:22.422",5018.0
="2022-11-29 07:07:58.145",5023.0
="2022-11-29 07:07:32.627",5029.0
="2022-11-29 07:07:08.098",5022.0
="2022-11-29 07:06:42.582",5024.0
="2022-11-29 07:06:18.043",5028.0
="2022-11-29 07:05:53.508",5035.0
="2022-11-29 07:05:29.220",5035.0
="2022-11-29 07:05:04.193",5039.0
="2022-11-29 07:04:39.654",5033.0
="2022-11-29 07:04:14.147",5036.0
="2022-11-29 07:03:49.870",5028.0
="2022-11-29 07:03:24.354",5034.0
="2022-11-29 07:02:58.576",5032.0
="2022-11-29 07:02:33.068",5039.0
="2022-11-29 07:02:07.549",5039.0
="2022-11-29 07:01:43.743",5039.0
="2022-11-29 07:01:19.695",5039.0
="2022-11-29 07:00:56.388",5038.0
="2022-11-29 07:00:31.359",5038.0
="2022-11-29 07:00:06.581",5038.0
="2022-11-29 06:59:42.044",5039.0
="2022-11-29 06:59:16.527",5038.0
="2022-11-29 06:58:50.989",5038.0
="2022-11-29 06:58:25.951",5034.0
="2022-11-29 06:57:59.935",5034.0
="2022-11-29 06:57:35.387",5039.0
="2022-11-29 06:57:10.109",5032.0
="2022-11-29 06:56:45.073",5031.0
="2022-11-29 06:56:20.505",5038.0
="2022-11-29 06:55:55.438",5039.0
="2022-11-29 06:55:31.349",5039.0
="2022-11-29 06:55:05.063",5039.0
="2022-11-29 06:54:40.995",5039.0
="2022-11-29 06:54:14.977",5032.0
="2022-11-29 06:53:48.960",5036.0
="2022-11-29 06:53:23.932",5034.0
="2022-11-29 06:53:00.606",5029.0
="2022-11-29 06:52:35.557",5038.0
="2022-11-29 06:52:10.500",5038.0
="2022-11-29 06:51:45.703",5040.0
="2022-11-29 06:51:20.176",5039.0
="2022-11-29 06:50:54.648",5038.0
="2022-11-29 06:50:29.860",5035.0
="2022-11-29 06:50:04.073",5032.0
="2022-11-29 06:49:38.055",5029.0
="2022-11-29 06:49:13.008",5027.0
="2022-11-29 06:48:48.230",5016.0
="2022-11-29 06:48:21.953",5023.0
="2022-11-29 06:47:57.666",5013.0
="2022-11-29 06:47:32.639",4961.0
="2022-11-29 06:47:07.841",4961.0
="2022-11-29 06:46:42.813",4962.0
="2022-11-29 06:46:17.776",4961.0
="2022-11-29 06:45:52.499",4960.0
="2022-11-29 06:45:27.452",4960.0
="2022-11-29 06:45:02.393",4960.0
="2022-11-29 06:44:38.097",4962.0
="2022-11-29 06:44:13.048",4966.0
="2022-11-29 06:43:47.522",4974.0
="2022-11-29 06:43:21.264",4985.0
="2022-11-29 06:42:56.476",4998.0
="2022-11-29 06:42:30.958",5000.0
="2022-11-29 06:42:06.421",4997.0
="2022-11-29 06:41:40.414",4998.0
="2022-11-29 06:41:15.377",4998.0
="2022-11-29 06:40:50.348",4999.0
="2022-11-29 06:40:24.592",5003.0
="2022-11-29 06:40:00.569",5006.0
="2022-11-29 06:39:35.037",5006.0
="2022-11-29 06:39:11.000",5002.0
="2022-11-29 06:38:46.462",5007.0
="2022-11-29 06:38:20.454",5006.0
="2022-11-29 06:37:55.667",5009.0
="2022-11-29 06:37:30.649",5010.0
="2022-11-29 06:37:05.862",5010.0
="2022-11-29 06:36:40.845",5014.0
="2022-11-29 06:36:14.616",5013.0
="2022-11-29 06:35:49.340",5016.0
="2022-11-29 06:35:24.813",5019.0
="2022-11-29 06:35:00.275",5022.0
="2022-11-29 06:34:34.277",5015.0
="2022-11-29 06:34:08.759",5014.0
="2022-11-29 06:33:44.233",5018.0
="2022-11-29 06:33:18.964",5020.0
="2022-11-29 06:32:53.936",5019.0
="2022-11-29 06:32:29.160",5027.0
="2022-11-29 06:32:04.874",5023.0
="2022-11-29 06:31:39.844",5025.0
="2022-11-29 06:31:15.078",5027.0
="2022-11-29 06:30:49.801",5027.0
="2022-11-29 06:30:25.033",5024.0
="2022-11-29 06:29:59.026",5030.0
="2022-11-29 06:29:35.227",5030.0
="2022-11-29 06:29:11.191",5025.0
="2022-11-29 06:28:46.163",5030.0
="2022-11-29 06:28:21.875",5034.0
="2022-11-29 06:27:56.847",5035.0
="2022-11-29 06:27:32.311",5037.0
="2022-11-29 06:27:07.052",5036.0
="2022-11-29 06:26:41.055",5033.0
="2022-11-29 06:26:15.538",5037.0
="2022-11-29 06:25:50.522",5039.0
="2022-11-29 06:25:25.994",5040.0
="2022-11-29 06:24:59.996",5039.0
="2022-11-29 06:24:35.469",5038.0
="2022-11-29 06:24:10.441",5039.0
="2022-11-29 06:23:46.883",5032.0
="2022-11-29 06:23:22.355",5039.0
="2022-11-29 06:22:57.338",5033.0
="2022-11-29 06:22:31.821",5028.0
="2022-11-29 06:22:06.804",5034.0
